"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Euro area","EMU","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","1595687137","1993557150","2516437681","3372879930","3872922001","5927782386","7657495222","9225535802","10580818100","10936016250","14213936270","16286827020","17693796350","18877790200","21465147310","24987078240","27451227870","31602418470","35085884630","38869856840","43175507550","45590374190","47953553780","","","","","","","","","","107911000000","116029000000","125612000000","134872000000","140143000000","137301000000","136146000000","134645000000","129181000000","126333000000","128385000000","130920000000","135027000000","141854000000","148855000000","159985000000","161479000000","171011000000","179380000000","196265000000","","",
"Estonia","EST","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8014520.727","69759564.38","152160852.8","218405276.5","340690000","424390000","509780000","565200000","595890000","676390000","746970000","860470000","931710000","1013100000","1159160000","1366860000","1701410000","1916390000","1775530000","1821850000","1896100000","2032540000","2111940000","2273690000","2400120000","2550080000","2768620000","3037990000","3323040000","3410680000","3740920000","4219640000","4682750000","","",
"Ethiopia","ETH","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61500000","64200000","47800000","64400000","67400000","75700000","80800000","88200000","92100000","200000","","","","","","","","","","","","","","","","","","","","","","","","","","",
"European Union","EUU","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","202161887.6","286255850.8","340244175.2","462012234","590844185.7","625659086.4","613549555.7","757350232.9","851030907.9","997018028.1","1134259376","1166551458","1320611599","1585339395","1938702228","1973180753","2134304787","2333607480","2322338889","2201916333","2465298626","3585262028","4109335607","13887000000","13833000000","14109000000","15065000000","15798000000","15992000000","17016000000","17268000000","17375000000","17988000000","19108000000","20505000000","21612000000","22559000000","22275000000","22902000000","24037000000","25528000000","25902000000","26288000000","26942000000","27938000000","27300000000","27916000000","28541000000","27561000000","30447000000","32200000000","33990000000","","",
"Fiji","FJI","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10000","10000","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","18675004610","21510556330","25840108420","32029538520","38264703330","44774276360","51085665680","61650382570","69821649890","78465509170","91926757390","104961148400","116547273700","125587500400","132066583600","141869817700","151796383000","165238270200","175945069600","183902298500","191399741100","194601170500","198046518300","240461600000","248891700000","251154400000","234845900000","245799900000","255654800000","265657800000","275855400000","287831000000","296677600000","308189200000","324619400000","336612200000","345956700000","349518300000","357095100000","371376800000","382247400000","393912300000","403700400000","407909900000","412988300000","425665800000","419632400000","402758000000","383349000000","412396000000","438726000000","458665000000","","",
